dt,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust,date,hour
2022-05-21 06:00:00,20.04,20.19,1013,80,16.49,0.11,0,8000,6.17,220,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",,,2022-05-21,6
2022-05-21 07:00:00,20.42,20.58,1014,79,16.66,0.53,20,8000,7.2,170,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",,,2022-05-21,7
2022-05-21 08:00:00,20.45,20.69,1010,82,17.27,1.49,20,8000,6.17,180,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",,,2022-05-21,8
2022-05-21 09:00:00,21.17,21.3,1014,75,16.57,3.05,20,9000,5.66,200,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",,,2022-05-21,9
2022-05-21 10:00:00,20.9,20.98,1015,74,16.1,5.0,40,9000,6.17,220,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-05-21,10
2022-05-21 11:00:00,20.53,20.62,1015,76,16.16,6.79,40,9000,6.69,210,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-05-21,11
2022-05-21 12:00:00,20.8,20.87,1015,74,16.0,7.93,75,9000,8.75,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-05-21,12
2022-05-21 13:00:00,20.86,20.86,1015,71,15.41,7.68,40,9000,7.72,220,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,2022-05-21,13
2022-05-21 14:00:00,21.34,21.31,1015,68,15.2,6.83,20,9000,7.2,210,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-05-21,14
2022-05-21 15:00:00,22.06,22.02,1015,65,15.18,5.26,20,10000,6.69,200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-05-21,15
2022-05-21 16:00:00,20.52,20.43,1010,69,14.64,3.16,20,10000,8.23,220,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",,,2022-05-21,16
2022-05-21 17:00:00,19.12,19.05,1010,75,14.59,1.66,75,10000,8.23,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-05-21,17
2022-05-21 18:00:00,18.3,18.2,1010,77,14.2,0.63,75,10000,8.23,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-05-21,18
2022-05-21 19:00:00,18.22,18.13,1011,78,14.32,0.19,75,10000,8.23,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",,,2022-05-21,19
2022-05-21 20:00:00,17.5,17.47,1011,83,14.58,0.0,75,10000,8.23,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-05-21,20
2022-05-21 21:00:00,17.31,17.26,1011,83,14.4,0.0,75,10000,7.72,220,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-05-21,21
2022-05-21 22:00:00,17.16,17.15,1011,85,14.62,0.0,75,10000,7.72,210,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,2022-05-21,22
2022-05-21 23:00:00,16.83,16.84,1011,87,14.66,0.0,75,8000,7.2,220,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,,2022-05-21,23
